"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SETBP1",-0.0153205323530651,7.22851138673453,-0.152414206045536,0.87915753650144,0.913628270148241,-6.94558561093231
"RAVER1",0.0105081534890338,8.26767806319994,0.152372586162032,0.87919027801302,0.913628270148241,-6.94559195663018
"PLXNB2",-0.0139359647962273,11.0798770154932,-0.152281860428242,0.879261650819591,0.913628270148241,-6.94560578339203
"IQSEC2",-0.0140647183528542,6.9081737386771,-0.15196505499491,0.879510885517274,0.913628270148241,-6.94565400054239
"CSTF1",-0.00892975069697377,7.88876728701882,-0.151915886306711,0.87954956821033,0.913628270148241,-6.94566147492036
"SFSWAP",-0.0188997001925019,7.33069002322929,-0.151857880944892,0.879595203392549,0.913628270148241,-6.94567028949678
"MED1",-0.0353902478212439,6.00655562659626,-0.151792598634079,0.879646564132451,0.913628270148241,-6.9456802058642
"WDR46",-0.00805360092418392,7.98119602638856,-0.151140680371114,0.880159487793206,0.913999155221544,-6.94577899830456
"CEP170B",0.00994804968298743,9.73118140395181,0.151079239466531,0.880207831600598,0.913999155221544,-6.94578828721392
"VPS72",0.00540995721594953,9.2049514760036,0.150568500585831,0.880609715955999,0.914232236432868,-6.94586535686636
"SNRPD2",-0.00922145499769217,11.6365441394195,-0.150520690554372,0.880647337764016,0.914232236432868,-6.94587255796826
"DR1",0.00948583969273007,8.30179765886724,0.150300576228619,0.880820549685249,0.914232236432868,-6.94590568189205
"MYL12B",-0.00541090011606585,13.512568319812,-0.150119536484083,0.880963017451735,0.914232236432868,-6.94593288935966
"LINC01089",-0.0236125278178145,7.24243751464059,-0.149970268012521,0.881080486011359,0.914232236432868,-6.9459552974437
"DUSP23",0.0136455892874735,8.74872597977036,0.149823010409033,0.881196374696117,0.914232236432868,-6.94597738182347
"B9D1",-0.0144134419689439,7.31647735711468,-0.14976966381262,0.881238357999876,0.914232236432868,-6.9459853769183
"SMIM20",0.0101062131050689,9.13521923792167,0.149755871351621,0.881249212600877,0.914232236432868,-6.94598744354186
"AQP11",-0.0200676525511072,7.0029830482602,-0.14869998739216,0.882080255273867,0.914924079360957,-6.94614508946164
"DNAJB11",0.0103612591796305,11.1135800101364,0.148648884615464,0.882120479508967,0.914924079360957,-6.94615269093763
"RNF135",-0.00745965364558893,8.75376782792278,-0.148298839157171,0.882396017067266,0.915103850434754,-6.94620468955962
"WDR81",-0.00827604178427005,7.71067378150337,-0.148071654959928,0.882574852366889,0.915183304753389,-6.9462383717893
"HIST1H2BC",-0.014570764145833,7.65360202002554,-0.147821327864501,0.882771912370363,0.915281636531773,-6.94627542540354
"KIF1C",-0.00932820713125365,8.68567394292424,-0.147643034150708,0.88291227146168,0.915320591906022,-6.94630177836671
"RPS3",-0.00743056172907573,13.9679025155606,-0.14751386985862,0.883013956471832,0.915320591906022,-6.946320849826
"GCDH",0.00753921963591286,8.46805205136161,0.146098234227757,0.884128548059364,0.916369864641756,-6.9465287787535
"NCAPH2",-0.0173025716771158,6.73632090108951,-0.14537484855967,0.884698191087351,0.916854138766646,-6.94663425609035
"FADS2",0.0287849025881762,7.61386250725285,0.144747995300579,0.885191866856617,0.917259581477696,-6.94672523473195
"CERS2",-0.00685161613351881,10.7656265329985,-0.14443517665459,0.885438242852075,0.917408701337186,-6.94677048882446
"CCDC13",0.0277820101254579,7.66105915432358,0.144092139854949,0.885708431585601,0.917582456374205,-6.94682000194081
"FGD1",0.0116279910400955,6.96904377664558,0.143903694767437,0.885856863790034,0.917630047612192,-6.94684715157391
"C1orf167",-0.0130793188565649,6.84341440453292,-0.143736170704586,0.885988820580372,0.917660563472475,-6.94687125725627
"CDK5",-0.0116874518821427,7.93125352988589,-0.143182348725916,0.886425082635552,0.917926772859341,-6.94695074906196
"PNN",0.0128527595220211,8.52531340729489,0.143149579915336,0.886450896698522,0.917926772859341,-6.94695544286009
"NIFK",-0.0100797465268351,9.00328392292204,-0.142655390465061,0.886840215766592,0.918223713629964,-6.94702610023818
"PUS10",0.00887474533729001,6.86979038821485,0.141085864994874,0.888076860481787,0.919397795084811,-6.9472488854543
"CHFR",0.00792990905804145,9.8204208346352,0.140375202841201,0.888636889366746,0.919871207133828,-6.9473489495791
"SERBP1",-0.00890100840849417,10.6370387122468,-0.140027661865821,0.888910785464987,0.920048354019425,-6.94739770085374
"MMS19",0.00718407398399223,8.82917194732533,0.139611376070403,0.88923887687802,0.920281547184015,-6.94745593629333
"RFWD2",-0.00658343127285982,9.23020908910855,-0.139165377385727,0.889590407560426,0.920538941156784,-6.94751813603932
"MTDH",-0.00939067632702515,8.70244553719676,-0.139007864351748,0.889714562664893,0.920561016935027,-6.94754005554128
"TSEN15",0.00738130159828299,8.75281357731656,0.138745076059531,0.889921704061209,0.92066894112087,-6.94757656990684
"RAB43",0.0112981726520212,7.32921664770024,0.138119597870705,0.890414764376632,0.921072603750894,-6.94766320210206
"ANXA2P1",0.0154484916603258,7.61865479607553,0.137330161737628,0.891037133018155,0.921609918196804,-6.947771984801
"H2AFY2",0.0152817897882666,7.89228915337482,0.136751673709868,0.891493239535709,0.92197516155287,-6.94785130355037
"AGGF1",-0.0114090798458481,8.10008051774977,-0.136233201361076,0.891902057895057,0.92229142115205,-6.94792210889643
"AFF1",-0.00824330487039951,10.8548699096121,-0.135633653681881,0.892374840946405,0.922627823835037,-6.94800365111063
"PIBF1",0.00984900660685292,7.78556383052281,0.135551856315167,0.892439346599907,0.922627823835037,-6.94801474819037
"RGMA",0.014316881623387,7.593679428155,0.135370956208739,0.892582007540476,0.922627823835037,-6.94803926632651
"PEX11G",0.0121337040861218,7.1996754567431,0.135297946035227,0.892639585620361,0.922627823835037,-6.94804915242521
"DDX46",-0.00724579023198467,9.98749202642485,-0.135065026289053,0.892823277168954,0.922711162471851,-6.94808065578665
"CHCHD2",-0.00502487182915283,12.0711157804749,-0.134390648180992,0.893355156562312,0.923048953683444,-6.94817156223525
"MED19",0.00633715154382094,8.33889994273551,0.134389165927342,0.893356325663693,0.923048953683444,-6.94817176154266
"DDX18",0.00635122222111914,9.0820090458151,0.1339453967953,0.893706351286976,0.923304057589694,-6.94823133300198
"PIGQ",-0.0198235663341568,7.19529702199919,-0.132982976525586,0.89446553825537,0.923981765778277,-6.94835985126047
"MACC1",0.014973063903873,7.06158077843308,0.132051206662759,0.895200640697612,0.924634441182017,-6.94848339392108
"DTD2",0.012660522004957,7.06059368866627,0.131535244891164,0.895607738429717,0.924948215729756,-6.94855143133848
"PRKRA",-0.00617533993954976,9.12345535739817,-0.131020023974555,0.896014279453946,0.925261343016283,-6.94861910536391
"ERC1",-0.0105850318369209,7.89448490251296,-0.129922316141421,0.896880530777908,0.926049059169024,-6.94876240332022
"PHF3",-0.00794386555568121,8.21957302519908,-0.12909988355864,0.897529631632905,0.926612406827652,-6.94886897628175
"NDUFV2",0.00541949452752468,11.5156379266811,0.128891277554358,0.897694283971297,0.926675536076908,-6.94889590042774
"BTBD10",-0.00567083898594775,9.42872164758194,-0.128117729112587,0.898304883302446,0.927198941688587,-6.94899536002579
"WDR12",0.00689927995153206,9.20693442414452,0.127735874233481,0.898606322437841,0.92740315905314,-6.94904423666676
"U2AF1",0.00694754327323097,11.1040673568642,0.127375359465006,0.898890929151317,0.927589959508038,-6.94909024796795
"SEC23B",0.00786482261255134,9.33605832503101,0.126070900470611,0.899920838232681,0.928469765616428,-6.94925564552332
"CAMSAP1",-0.00788512974992607,7.60724238466338,-0.126032797313017,0.899950924385051,0.928469765616428,-6.9492604511903
"OS9",-0.00480504118816613,11.2716029719691,-0.124823395341412,0.900905940535596,0.929347953176079,-6.94941222947894
"EXOC3",-0.00657599085637894,8.60885602500056,-0.123999452486903,0.901556658552708,0.929912069587833,-6.94951479528063
"TRAPPC10",0.00921987137042379,7.60562072080783,0.123469458999105,0.901975262294323,0.930236668969137,-6.94958041088373
"MYRF",-0.0178308072713517,8.24038457216122,-0.122310937269648,0.902890391428012,0.931073217513821,-6.94972286278483
"CCT7",-0.00651188811461035,10.5826984139584,-0.12186570616642,0.903242119294577,0.931328653005223,-6.94977725130908
"COMMD5",0.00940347387501179,7.77146402532885,0.121591085151173,0.903459076605872,0.931445084391107,-6.9498106995817
"GPAA1",-0.00546729698468952,9.71088289428337,-0.121023832420586,0.903907243259323,0.931799832918909,-6.94987955094777
"THAP6",-0.00761274055367913,7.42715695478856,-0.120799685317004,0.904084342659922,0.9318751001421,-6.9499066685033
"GPR37L1",-0.00870096644045011,6.93065347598964,-0.119741890738241,0.904920174992261,0.932629253678567,-6.95003396340672
"CBX5",-0.0150013003197817,8.05118670821254,-0.119205562671525,0.905344003593021,0.93292137114189,-6.95009807746522
"GATA2",-0.00880377403688595,7.02539752375763,-0.119119498470729,0.905412017631172,0.93292137114189,-6.95010833901382
"ZNF18",0.00834509993123829,6.85238548909003,0.118812987039128,0.905654250427204,0.933063579295139,-6.95014482459506
"RMND5B",0.006733185992943,7.87494051070227,0.118204954782757,0.906134798328881,0.933355515805732,-6.95021692358052
"PSMC5",0.00413476407374539,10.5006515406696,0.118190639870801,0.906146112295702,0.933355515805732,-6.95021861655217
"FRMD4B",0.0113597873750614,9.33225842565735,0.117990756643082,0.906304094482211,0.933410854469025,-6.9502422345877
"GAMT",0.0208210692967106,7.06021969945767,0.117832722241436,0.906429003174565,0.933432121626625,-6.95026087951048
"MRM1",-0.0114692602923063,6.78438156082712,-0.117319113238123,0.906834970411207,0.933742782069182,-6.95032130264442
"CCDC93",-0.00669180673013109,8.52328112606634,-0.116807189281369,0.907239630327,0.933951485187518,-6.95038126496288
"TECPR1",0.00698189249745659,9.54151462732693,0.116798760009197,0.907246293608382,0.933951485187518,-6.95038225010069
"DALRD3",0.00897003969359228,7.49251546397098,0.115768452039389,0.908060794670368,0.934682489616441,-6.95050212798584
"CRY2",-0.0175543924324677,6.14788350938556,-0.115585160028321,0.908205704887283,0.934724183912616,-6.95052334303025
"ZFP30",0.00919126219488384,6.92417429372502,0.115204777386635,0.90850644436082,0.934926229466945,-6.95056726299272
"GIT1",-0.00693536195677474,8.51906537325859,-0.114885781472576,0.908758660301383,0.935078299698687,-6.95060398349911
"TBC1D10B",0.00516914799967163,9.02264883857979,0.114686768266421,0.908916015957527,0.935132738550648,-6.95062684090021
"NXT2",0.00621534089617763,8.81748050798707,0.112865120114633,0.910356523457145,0.936307475518695,-6.95083422283037
"GINM1",0.00613075614254881,10.0384074687334,0.112853228079232,0.910365928327812,0.936307475518695,-6.95083556574966
"SLC27A4",-0.00803789136080748,8.76326639891353,-0.112846107414477,0.910371559744247,0.936307475518695,-6.95083636978971
"VAV2",-0.0214231040581977,5.97458769500103,-0.111709617617788,0.911270417236245,0.937124287332426,-6.95096404808689
"GTF2F1",-0.0068389796138091,8.49587590399223,-0.110831841987716,0.911964734856323,0.937730592760843,-6.95106177694309
"PARN",0.00479890777774123,9.49839615040259,0.110523615208544,0.912208557424294,0.937873589184624,-6.95109591112706
"ZXDA",-0.00798300150764564,7.48280246141479,-0.109441773750415,0.913064413534125,0.938645733651512,-6.95121496610089
"POP5",0.00555728724760464,9.58405359312299,0.109253901592625,0.913213051620156,0.938690752141821,-6.95123552182512
"SLC35F6",0.01162735284193,7.91056148406171,0.108924280455417,0.913473844135725,0.938851030484118,-6.95127150146201
"TIMMDC1",-0.00438531273594237,10.7885314018573,-0.108657182834634,0.913685175687142,0.938960442829084,-6.95130057665408
"SEC13",-0.00466955765357291,11.0509298834435,-0.108207382179997,0.914041078542361,0.939218383586567,-6.95134937888642
"AAMP",-0.00551575292080607,9.63169906967172,-0.107789619296988,0.914371647312978,0.939355987803432,-6.95139452381619
"REV1",0.00602802741973266,8.94652387231114,0.10777295264855,0.914384835664795,0.939355987803432,-6.95139632125137
"NUDT18",-0.00816865494420015,7.34585509487936,-0.106975238922076,0.915016096010947,0.939896639236577,-6.95148202672475
"CSRP1",-0.00754964343879862,10.9384125419762,-0.106528397394539,0.915369722012469,0.940109662727414,-6.95152975671517
"PLCG1",0.00695924444592643,8.28030488618245,0.106447821984834,0.915433490411884,0.940109662727414,-6.95153834223148
"PPRC1",-0.00583886777261779,8.26409133559778,-0.105281381879962,0.916356687527446,0.940949813445719,-6.95166190184743
"KIFC2",0.00836579582933858,7.82070655462669,0.104876457784486,0.916677197813101,0.941161545675822,-6.95170447671073
"ZNF423",-0.00960705195167675,6.76945224401097,-0.104755262031628,0.916773130776146,0.941161545675822,-6.95171718768029
"FKBP9",-0.00529489046596702,9.76709181887532,-0.104220641705198,0.917196326202633,0.941488042707197,-6.95177308310365
"ITGA6",-0.00717673609827004,11.9198959025798,-0.103967428828922,0.917396773083117,0.941556260011904,-6.95179945713674
"SPATA18",0.0113127541323471,7.55146193165377,0.103870990359767,0.91747311653567,0.941556260011904,-6.95180948506486
"NETO2",0.0108126269798393,8.35469157452058,0.103317303379483,0.917911445917109,0.941898128973739,-6.95186687885233
"ANP32E",-0.00740419334095737,8.37242743383319,-0.10147453756165,0.919370463323995,0.943287159997677,-6.95205568633467
"CCT6A",-0.0051786301388993,9.90871198824083,-0.10104181070695,0.919713116710164,0.943466291536553,-6.95209953045136
"METTL25",-0.00685777910858072,7.86833266724996,-0.100987892339311,0.919755812859492,0.943466291536553,-6.95210498036424
"GNL3",-0.0090542037167193,7.06205687988865,-0.100663476886917,0.920012711540129,0.943621698524319,-6.95213770994689
"CCNB1IP1",-0.005704076356741,8.63971940349012,-0.0998243719385944,0.920677222666614,0.944195094448361,-6.95222187709148
"MBD6",0.00661182292802658,8.20110006080296,0.0994771185663676,0.920952238977444,0.944368960664879,-6.95225650256949
"ERGIC1",-0.00702552652429445,9.2127614872083,-0.0989549215663148,0.921365824475867,0.944684863322542,-6.952308344993
"ATAD1",-0.00371540763879607,9.90179098650499,-0.0986087547550992,0.921640004118993,0.944777533212135,-6.95234256121199
"SMG8",0.00355500808693027,8.32075362118715,0.0985743438881068,0.921667259586148,0.944777533212135,-6.95234595593975
"NAXD",0.00391728730114644,9.62812772747485,0.0979312329452538,0.922176659099841,0.945186490384475,-6.95240918266835
"ATP7B",0.0120626525348206,8.00867452700711,0.0978041074785314,0.922277357310262,0.945186490384475,-6.95242163188596
"NKX3-1",-0.00720541619815975,7.06969297255333,-0.0974845017486303,0.922530527939582,0.945337737969907,-6.95245285900417
"ANKS3",0.0168555917537282,6.07647584134987,0.0968029133411839,0.923070463996005,0.945782772276978,-6.95251911233493
"XRCC4",0.01997307896239,6.47697219016534,0.0966044089164679,0.923227720651538,0.945835654307498,-6.95253832043091
"AFAP1L2",0.00683053671906667,7.69703358161074,0.095747598793331,0.923906526744156,0.94642278420371,-6.95262077656263
"PPP1R27",0.00740629066384626,7.1402135623759,0.0954737794971869,0.924123471408443,0.946536716567874,-6.95264697302207
"CHD9",-0.00501896915635634,9.36298942611374,-0.094822367456069,0.924639602528753,0.946957030592533,-6.95270899252134
"ZNF805",-0.00996359345014171,6.79495464515369,-0.0935297117506637,0.92566390319062,0.947897623843717,-6.95283080633605
"C1QL1",-0.00809368424967075,7.12243729094154,-0.0930583742934889,0.926037422291947,0.948103743515626,-6.95287480706028
"UPF2",0.00431427317031077,8.87640261044234,0.0930084533650391,0.926076983920937,0.948103743515626,-6.95287945430747
"NUBP2",0.00683803402620633,7.8437272499355,0.0926197224024454,0.926385054041862,0.948310700758838,-6.9529155568152
"PCGF1",0.0136716892798622,6.9280580289029,0.0920851178583084,0.926808747569594,0.948469703292625,-6.95296496007706
"ID4",0.0106945304359078,8.25350124868169,0.0920513779148433,0.926835488408574,0.948469703292625,-6.95296806842158
"PITPNC1",0.00920638193398119,7.78036778321953,0.0920227262081472,0.926858196594122,0.948469703292625,-6.95297070711018
"RHOU",-0.00792786449237543,9.12637816657193,-0.0911987456083248,0.927511276130622,0.948938127064891,-6.95304624044059
"CHAC2",-0.00632345158454224,8.69417756306989,-0.0911777355273663,0.927527929179589,0.948938127064891,-6.9530481575291
"LXN",-0.00545699757802374,10.3504392302041,-0.0892196069369866,0.929080125048517,0.950417545653493,-6.95322489055343
"SLX4IP",-0.00664220383529024,7.64330054736012,-0.0884850555516678,0.929662470121514,0.950904614988909,-6.95329019885596
"LYSMD1",-0.00742574222285048,6.70622439245709,-0.0883150957226505,0.929797218048477,0.950933800912499,-6.95330523292879
"CHRAC1",0.0042727512665193,8.27853477727397,0.0879134409579126,0.930115666974041,0.951150835684591,-6.95334064710173
"GEMIN8",-0.00530137858736039,6.92497315558382,-0.0876125453606218,0.930354237200947,0.951258113022204,-6.95336707152169
